,Period,Close,High,Low,Open,Volume,p_change,Prev Close,TR,atr14,atr21,pct_change,p_score,MA5,MA20,ma5_score,ma20_score,rsi,rsi_score,vol_avg5,vol_avg5_score,z_score,z_score_score,score,score_final
558,2024-09-10,17025.880859375,17036.0703125,16801.130859375,16949.640625,4963740000.0,-0.004498044298505591,16884.599609375,234.939453125,312.9086216517857,298.3804873511905,0.008367462259605718,3,16962.654296875,17446.625390625,1,0,44.49273759968437,0,5127954000.0,0,0.5249091735789726,3,1.6,46.66666666666667
559,2024-09-11,17395.529296875,17420.23046875,16787.83984375,17061.41015625,6086930000.0,-0.01958332503381054,17025.880859375,632.390625,345.78724888392856,319.1420200892857,0.02171097287436141,5,17024.9,17457.02138671875,1,0,51.309361647239086,0,5342976000.0,1,1.4545990493260403,4,2.5,76.66666666666666
560,2024-09-12,17569.6796875,17605.720703125,17338.3203125,17413.890625,4983120000.0,-0.008946252497781495,17395.529296875,267.400390625,334.27734375,312.24776785714283,0.010011215390628214,4,17113.30390625,17475.875390625,1,1,54.1652093730571,0,5342994000.0,0,0.6394353045395345,3,2.0,60.0
561,2024-09-13,17683.98046875,17719.140625,17564.609375,17575.259765625,4802880000.0,-0.006186008319356055,17569.6796875,154.53125,322.32101004464283,308.7225632440476,0.0065055700094134306,3,17311.933984375,17480.3494140625,1,1,55.98974719785568,0,5193764000.0,0,0.3951845138015435,3,1.7,50.0
562,2024-09-16,17592.130859375,17618.400390625,17480.66015625,17573.69921875,4675530000.0,-0.0010488196250300354,17683.98046875,203.3203125,318.02957589285717,298.8749069940476,-0.00519394428970954,2,17453.440234375,17478.369921875,1,1,54.12521431660125,0,5102440000.0,0,-0.4199622874476436,3,1.4,40.0
563,2024-09-17,17628.060546875,17781.740234375,17544.640625,17707.01953125,4959520000.0,0.004459191126753448,17592.130859375,237.099609375,319.51157924107144,301.9834449404762,0.0020423726828324718,3,17573.876171875,17465.93447265625,1,1,54.75988155845572,0,5101596000.0,0,0.08421767098319512,3,1.7,50.0
564,2024-09-18,17573.30078125,17832.69921875,17556.4296875,17663.380859375,5611630000.0,0.005099820857748712,17628.060546875,276.26953125,316.34946986607144,301.24107142857144,-0.003106397636846503,3,17609.43046875,17453.7525390625,0,1,53.54404270653437,0,5006536000.0,1,-0.274515482304005,3,1.7,50.0
565,2024-09-19,18013.98046875,18099.9296875,17909.75,17980.890625,5574650000.0,-0.0018402783510619346,17573.30078125,526.62890625,332.0650111607143,318.0172061011905,0.025076659927780076,5,17698.290625,17458.50205078125,1,1,61.04074545308789,0,5124842000.0,1,1.6890984452373465,4,2.6000000000000005,80.00000000000001
566,2024-09-20,17948.3203125,18024.33984375,17835.640625,17999.349609375,9914480000.0,0.002835063376313402,18013.98046875,188.69921875,329.71554129464283,318.8081287202381,-0.003644955448014686,3,17751.15859375,17474.9505859375,1,1,59.50007431204344,0,6147162000.0,1,-0.312038721802453,3,1.8,53.333333333333336
567,2024-09-23,17974.26953125,18021.580078125,17936.369140625,17994.91015625,5237310000.0,0.0011470257323197076,17948.3203125,85.2109375,288.95703125,302.45917038690476,0.001445774217207818,3,17827.586328125,17479.774609375,1,1,59.93051266752071,0,6259518000.0,0,0.042650532514843055,3,1.7,50.0
568,2024-09-24,18074.51953125,18091.9609375,17863.380859375,18046.439453125,5347580000.0,-0.0015559899335232873,17974.26953125,228.580078125,287.5712890625,298.01441592261904,0.005577417197717205,3,17916.878125,17497.212109375,1,1,61.627286753973955,0,6337130000.0,0,0.33051680399915173,3,1.7,50.0
569,2024-09-25,18082.2109375,18155.0390625,18040.619140625,18050.359375,4858060000.0,-0.0017645943683600482,18074.51953125,114.419921875,277.1363002232143,290.92010788690476,0.00042553862838246026,3,18018.66015625,17513.581640625,1,1,61.761076229279055,0,6186416000.0,0,-0.028432912104213788,3,1.7,50.0
570,2024-09-26,18190.2890625,18327.33984375,18071.740234375,18327.33984375,5669210000.0,0.007477941829988881,18082.2109375,255.599609375,259.82421875,292.7890625,0.005977041489758417,3,18053.921875,17545.29462890625,1,1,63.67750150849667,0,6205328000.0,0,0.3583600507383163,3,1.7,50.0
571,2024-09-27,18119.58984375,18238.279296875,18069.1796875,18228.779296875,5367890000.0,0.005989948714981622,18190.2890625,169.099609375,255.29924665178572,285.5776599702381,-0.0038866462488355014,3,18088.17578125,17575.45263671875,1,1,61.5059754888244,0,5296010000.0,1,-0.3288781801033169,3,1.8,53.333333333333336
572,2024-09-30,18189.169921875,18198.16015625,17997.560546875,18069.830078125,5846150000.0,-0.006604370004257572,18119.58984375,200.599609375,252.84640066964286,280.52948288690476,0.0038400470830193267,3,18131.155859375,17599.23017578125,1,1,62.848762966592034,0,5417778000.0,1,0.20946804459141527,3,1.8,53.333333333333336
573,2024-10-01,17910.359375,18162.720703125,17779.76953125,18154.939453125,5879980000.0,0.013471820093726645,18189.169921875,409.400390625,236.91852678571428,289.4727492559524,-0.015328382112681838,2,18098.323828125,17637.93310546875,0,1,54.62592491266791,0,5524258000.0,1,-1.1260646403012076,2,1.2,33.33333333333333
574,2024-10-02,17925.119140625,17978.580078125,17767.7890625,17867.119140625,5489040000.0,-0.0032461864469310936,17910.359375,210.791015625,232.875,268.28041294642856,0.000824090980865666,3,18066.90546875,17679.9740234375,0,1,54.96186386131965,0,5650454000.0,0,-0.0006643512092219746,3,1.6,46.66666666666667
575,2024-10-03,17918.48046875,18011.25,17826.419921875,17859.490234375,5208990000.0,-0.003303018932839344,17925.119140625,184.830078125,235.03920200892858,265.27325148809524,-0.0003703558019848563,3,18012.54375,17719.5150390625,0,1,54.765461929951805,0,5558410000.0,0,-0.08388570975536036,3,1.6,46.66666666666667
576,2024-10-04,18137.849609375,18145.279296875,17952.30078125,18130.419921875,5136070000.0,-0.00040979125315436385,17918.48046875,226.798828125,236.71623883928572,263.66796875,0.012242619624335926,4,18016.195703125,17791.866015625,1,1,59.86870745601457,0,5512046000.0,0,0.7949051793476781,3,2.0,60.0
577,2024-10-07,17923.900390625,18096.330078125,17900.0390625,18080.119140625,5240320000.0,0.008640360651661048,18137.849609375,237.810546875,236.76702008928572,251.27948288690476,-0.011795732314343055,2,17963.141796875,17843.8310546875,0,1,53.52617931404657,0,5390880000.0,0,-0.8799323557101018,3,1.3,36.66666666666667
578,2024-10-08,18182.919921875,18203.0390625,17989.69921875,18017.9296875,5566510000.0,-0.009157002898588429,17923.900390625,279.138671875,236.97195870535714,253.50279017857142,0.01445106955545672,4,18017.65390625,17901.6830078125,1,1,59.16629257304455,0,5328186000.0,1,0.9487757461973678,3,2.1000000000000005,63.33333333333335
579,2024-10-09,18291.619140625,18302.05078125,18133.01953125,18179.220703125,5228670000.0,-0.006182797345140254,18182.919921875,169.03125,211.42926897321428,250.3643043154762,0.005978094784393262,3,18090.95390625,17946.4875,1,1,61.289474029025975,0,5276112000.0,0,0.3584334375243328,3,1.7,50.0
580,2024-10-10,18282.05078125,18333.390625,18154.1796875,18200.619140625,5855390000.0,-0.004474113764802601,18291.619140625,179.2109375,210.75153459821428,228.78431919642858,-0.0005231007327147763,3,18163.66796875,17982.1060546875,1,1,60.98885634243043,0,5405392000.0,1,-0.09452799271755619,3,1.8,53.333333333333336
581,2024-10-11,18342.939453125,18375.529296875,18208.439453125,18217.73046875,5140440000.0,-0.006872918917632398,18282.05078125,167.08984375,216.60002790178572,224.00762648809524,0.003330516505153147,3,18204.6859375,18015.05400390625,1,1,62.257509471029785,0,5406266000.0,0,0.17396723574865833,3,1.7,50.0
582,2024-10-14,18502.689453125,18547.919921875,18423.599609375,18426.66015625,4894710000.0,-0.004126048683283074,18342.939453125,204.98046875,214.91434151785714,226.40997023809524,0.00870907306913593,3,18320.44375,18060.58193359375,1,1,65.4336304081594,0,5337144000.0,0,0.5487104145143824,3,1.7,50.0
583,2024-10-15,18315.58984375,18564.25,18252.51953125,18515.970703125,6522700000.0,0.010822055326604135,18502.689453125,311.73046875,229.00795200892858,231.57235863095238,-0.010112022354858197,2,18346.977734375,18094.9583984375,0,1,59.154873052177024,0,5528382000.0,1,-0.7626222902992356,3,1.4,40.0
584,2024-10-16,18367.080078125,18383.109375,18214.9609375,18333.2890625,5257570000.0,-0.0018431507576083636,18315.58984375,168.1484375,222.76143973214286,228.28896949404762,0.002811279069593775,3,18362.069921875,18134.64736328125,1,1,60.28433396193819,0,5534162000.0,0,0.13779011558250054,3,1.7,50.0
585,2024-10-17,18373.609375,18541.4609375,18368.7890625,18537.2109375,5806860000.0,0.008825575921404708,18367.080078125,174.380859375,223.138671875,223.43712797619048,0.000355489105901885,3,18380.381640625,18152.62880859375,0,1,60.43374481060509,0,5524456000.0,1,-0.03331351165041498,3,1.7,50.0
586,2024-10-18,18489.55078125,18524.330078125,18452.580078125,18466.009765625,5090190000.0,-0.0012748295881886875,18373.609375,150.720703125,219.57589285714286,205.53673735119048,0.006310213953266919,3,18409.70390625,18179.69033203125,1,1,63.08915205691,0,5514406000.0,0,0.38157336207326853,3,1.7,50.0
587,2024-10-21,18540.009765625,18543.580078125,18377.630859375,18456.48046875,6092180000.0,-0.004525743519542064,18489.55078125,165.94921875,202.1865234375,204.45340401785714,0.0027290541004474367,3,18417.16796875,18207.97734375,1,1,64.21477909244862,0,5753900000.0,1,0.13206120933316373,3,1.8,53.333333333333336
588,2024-10-22,18579.76953125,18620.7109375,18413.470703125,18451.859375,6407180000.0,-0.006932101185602061,18540.009765625,207.240234375,201.93289620535714,210.26432291666666,0.00214453854812513,3,18470.00390625,18233.23984375,1,1,65.11746877586897,0,5730796000.0,1,0.09133593043918029,3,1.8,53.333333333333336
589,2024-10-23,18276.650390625,18509.189453125,18146.609375,18502.060546875,6245610000.0,0.012182975819310667,18579.76953125,433.16015625,219.67075892857142,220.00623139880952,-0.016314472583482398,2,18451.91796875,18242.96181640625,0,1,53.94519067290425,0,5928404000.0,1,-1.1947690730207468,2,1.2,33.33333333333333
590,2024-10-24,18415.490234375,18435.369140625,18305.419921875,18384.16015625,5761280000.0,-0.001704188706947748,18276.650390625,158.71875,214.80789620535714,222.1156994047619,0.007596569436006506,3,18460.294140625,18254.221875,0,1,57.53873185699273,0,5919288000.0,0,0.47119832685519386,3,1.6,46.66666666666667
591,2024-10-25,18518.609375,18690.009765625,18487.060546875,18512.580078125,6100040000.0,-0.0003256864710135348,18415.490234375,274.51953125,217.42996651785714,223.0166480654762,0.005599587049413213,3,18466.105859375,18274.1728515625,1,1,60.033085958529774,0,6121258000.0,0,0.3320614564720774,3,1.7,50.0
592,2024-10-28,18567.189453125,18671.009765625,18563.01953125,18648.25,5641660000.0,0.004346817898462322,18518.609375,152.400390625,208.37723214285714,222.22144717261904,0.002623311348128654,3,18471.541796875,18293.073828125,1,1,61.18977058411384,0,6031154000.0,0,0.12469373542748183,3,1.7,50.0
593,2024-10-29,18712.75,18753.189453125,18509.58984375,18576.08984375,6881170000.0,-0.00735677730886836,18567.189453125,243.599609375,213.70354352678572,224.2690662202381,0.00783966508460976,3,18498.137890625,18333.193359375,1,1,64.50456782005978,0,6125952000.0,1,0.48813566590108853,3,1.8,53.333333333333336
594,2024-10-30,18607.9296875,18785.5,18598.240234375,18731.689453125,6514690000.0,0.006606972955360052,18712.75,187.259765625,214.27845982142858,213.6909412202381,-0.005601545069538139,2,18564.39375,18367.33388671875,1,1,60.49743121963344,0,6179768000.0,1,-0.44836128448026935,3,1.5,43.333333333333336
595,2024-10-31,18095.150390625,18427.310546875,18083.94921875,18427.310546875,6411940000.0,0.01802542782383018,18607.9296875,523.98046875,239.77064732142858,228.60472470238096,-0.027557031087636963,1,18500.32578125,18376.1673828125,0,0,45.58016380914967,0,6309900000.0,1,-1.9780781376718686,2,0.8,20.000000000000004
596,2024-11-01,18239.919921875,18363.939453125,18181.529296875,18189.669921875,5896470000.0,-0.0027625570016292086,18095.150390625,268.7890625,244.32840401785714,232.60277157738096,0.008000460240717544,3,18444.587890625,18381.2708984375,0,0,49.375452887455765,0,6269186000.0,0,0.4993388367171155,3,1.5,43.333333333333336
597,2024-11-04,18179.98046875,18308.30078125,18112.830078125,18220.4296875,5762320000.0,0.0022199925821590207,18239.919921875,195.470703125,236.02413504464286,231.11095610119048,-0.0032861686554399583,3,18367.14609375,18394.07490234375,0,0,47.88636678774831,0,6293318000.0,0,-0.2870407689968678,3,1.5,43.333333333333336
598,2024-11-05,18439.169921875,18449.6796875,18250.7109375,18250.7109375,7060340000.0,-0.010326117432925344,18179.98046875,269.69921875,243.27776227678572,232.62946428571428,0.014256860922954528,4,18312.430078125,18406.88740234375,1,1,54.30401611310681,0,6329152000.0,1,0.9352445395582164,3,2.1000000000000005,63.33333333333335
599,2024-11-06,18983.470703125,19000.5,18730.2109375,18772.759765625,8138050000.0,-0.011224292013038756,18439.169921875,561.330078125,270.9169921875,246.06715029761904,0.029518724734147517,5,18387.53828125,18441.47998046875,1,1,64.25823060708703,0,6653824000.0,1,1.9985929101591462,4,2.6000000000000005,80.00000000000001
600,2024-11-07,19269.4609375,19301.69921875,19084.4296875,19084.4296875,9232670000.0,-0.009695403689280405,18983.470703125,318.228515625,282.8818359375,253.17178199404762,0.0150652237858655,4,18622.400390625,18490.85048828125,1,1,68.18035385844978,0,7217970000.0,1,0.9915660572813846,3,2.1000000000000005,63.33333333333335
601,2024-11-08,19286.779296875,19318.560546875,19224.4296875,19255.140625,7316010000.0,-0.0016431285801113177,19269.4609375,94.130859375,277.751953125,249.12034970238096,0.0008987464377530063,3,18831.772265625,18538.04248046875,1,1,68.40644518918754,0,7501878000.0,0,0.004537160180193049,3,1.7,50.0
602,2024-11-11,19298.759765625,19366.0703125,19193.2890625,19355.33984375,8087930000.0,0.0029232283484430877,19286.779296875,172.78125,275.2905970982143,249.39136904761904,0.0006211751877069904,3,19055.528125,18577.84599609375,1,1,68.57280405250923,0,7967000000.0,1,-0.014802216721180483,3,1.8,53.333333333333336
603,2024-11-12,19281.400390625,19343.05078125,19168.51953125,19289.810546875,7816410000.0,0.0004359895722958496,19298.759765625,174.53125,256.81710379464283,247.94140625,-0.000899507284966572,3,19223.97421875,18626.1365234375,1,1,68.01396020911976,0,8118214000.0,0,-0.120753576890763,3,1.7,50.0
604,2024-11-13,19230.720703125,19358.48046875,19191.130859375,19286.4609375,9623670000.0,0.0028901224831052548,19281.400390625,167.349609375,257.43359375,241.06612723214286,-0.0026284235830008607,3,19273.42421875,18669.3185546875,0,1,66.3148029616955,0,8415338000.0,1,-0.2412133288033602,3,1.7,50.0
605,2024-11-14,19107.650390625,19275.80078125,19073.390625,19256.08984375,8680480000.0,0.007708701731737058,19230.720703125,202.41015625,252.28292410714286,242.69763764880952,-0.006399672399173273,2,19241.062109375,18706.02060546875,0,1,62.24789593665685,0,8304900000.0,1,-0.5039696561705715,3,1.4,40.0
606,2024-11-15,18680.119140625,18936.75,18598.869140625,18929.919921875,8002270000.0,0.013196082301507029,19107.650390625,508.78125,277.7386997767857,258.6214657738095,-0.022374872957156677,1,19119.730078125,18715.5490234375,0,0,50.63144794449565,0,8442152000.0,0,-1.617018736774762,2,0.7,16.666666666666664
607,2024-11-18,18791.810546875,18865.279296875,18672.30078125,18717.9296875,8455360000.0,-0.0039470636234058675,18680.119140625,192.978515625,274.12290736607144,260.6337425595238,0.005979159201779272,3,19018.340234375,18728.1390625,0,1,53.09415210870366,0,8515638000.0,0,0.3585075992720102,3,1.6,46.66666666666667
608,2024-11-19,18987.470703125,18992.080078125,18689.830078125,18699.7109375,7246610000.0,-0.015388460633791548,18791.810546875,302.25,282.3364955357143,267.12425595238096,0.010411990678702132,4,18959.554296875,18748.52412109375,1,1,57.12870809368204,0,8401678000.0,0,0.667358745268836,3,2.0,60.0
609,2024-11-20,18966.140625,18974.91015625,18724.390625,18971.310546875,7121670000.0,0.00027251263755479464,18987.470703125,263.080078125,263.7007533482143,269.7832961309524,-0.0011233764864474471,3,18906.63828125,18782.9986328125,1,1,56.55757897951854,0,7901278000.0,0,-0.13635134093632043,3,1.7,50.0
610,2024-11-21,18972.419921875,19110.890625,18714.060546875,19072.779296875,7492540000.0,0.005261916652936024,18966.140625,396.830078125,272.84654017857144,268.0532924107143,0.00033107931651232825,3,18879.5921875,18810.8451171875,1,1,56.69483230469749,0,7663690000.0,0,-0.03501422855466759,3,1.7,50.0
611,2024-11-22,19003.650390625,19025.76953125,18899.48046875,18966.3203125,6575820000.0,-0.0019682298679938,18972.419921875,126.2890625,267.90499441964283,266.50902157738096,0.0016460983300286003,3,18944.2984375,18835.09716796875,1,1,57.41546332163277,0,7378400000.0,0,0.056607826433547254,3,1.7,50.0
612,2024-11-25,19054.83984375,19208.6796875,18969.349609375,19140.58984375,7932980000.0,0.004480008228586543,19003.650390625,239.330078125,265.7357700892857,264.8333333333333,0.0026936642209673956,3,18996.904296875,18859.4796875,1,1,58.630638023422826,0,7273924000.0,1,0.12959547047279818,3,1.8,53.333333333333336
613,2024-11-26,19174.30078125,19184.400390625,19100.73046875,19109.080078125,6411770000.0,-0.003413073934399437,19054.83984375,129.560546875,234.89508928571428,263.7457217261905,0.006269322569991687,3,19034.2703125,18882.5572265625,1,1,61.39895589938044,0,7106956000.0,0,0.37872431386295446,3,1.7,50.0
614,2024-11-27,19060.48046875,19133.109375,18937.19921875,19132.990234375,5619090000.0,0.0037897769630763946,19174.30078125,237.1015625,229.10030691964286,263.43629092261904,-0.005936086733931978,2,19053.13828125,18905.184765625,1,1,57.45405278492701,0,6806440000.0,0,-0.4716699929140596,3,1.4,40.0
615,2024-11-29,19218.169921875,19245.490234375,19066.51953125,19087.470703125,4042550000.0,-0.0068473828084829455,19060.48046875,185.009765625,235.59165736607142,263.3291480654762,0.008273110081539414,3,19102.28828125,18961.3357421875,1,1,61.17578870652941,0,6116442000.0,0,0.5183353215219341,3,1.7,50.0
616,2024-12-02,19403.94921875,19436.919921875,19255.4296875,19255.4296875,6370530000.0,-0.0077131247476868335,19218.169921875,218.75,238.87513950892858,248.79436383928572,0.009666856814682268,3,19182.348046875,19019.53720703125,1,1,65.05426296220577,0,6075384000.0,1,0.6154426169382974,3,1.8,53.333333333333336
617,2024-12-03,19480.91015625,19486.150390625,19340.41015625,19364.33984375,6005160000.0,-0.006019844386155205,19403.94921875,145.740234375,236.81863839285714,242.93489583333334,0.003966251232281781,3,19267.562109375,19084.58369140625,1,1,66.54524970456498,0,5689820000.0,1,0.21826113684682424,3,1.8,53.333333333333336
618,2024-12-04,19735.119140625,19741.759765625,19575.400390625,19587.48046875,7870030000.0,-0.00753739982590123,19480.91015625,260.849609375,243.49720982142858,246.04817708333334,0.01304913283496889,4,19379.72578125,19149.38115234375,1,1,70.95360901946124,2,5981472000.0,1,0.8510978252134946,3,2.5000000000000004,76.66666666666667
619,2024-12-05,19700.259765625,19790.029296875,19688.58984375,19756.400390625,7229510000.0,0.002841642398917993,19735.119140625,101.439453125,236.28501674107142,238.03580729166666,-0.0017663625312623887,3,19507.681640625,19185.22060546875,1,1,69.59923980601707,0,6303556000.0,1,-0.18115046714603464,3,1.8,53.333333333333336
620,2024-12-06,19859.76953125,19863.150390625,19734.419921875,19743.9609375,6787610000.0,-0.005865519796994888,19700.259765625,162.890625,211.57854352678572,219.0625,0.008096835652052103,3,19636.0015625,19214.73603515625,1,1,72.2129497658368,2,6852568000.0,0,0.5060536546368927,3,2.1,63.33333333333334
621,2024-12-09,19736.689453125,19872.7890625,19698.05078125,19824.08984375,7884620000.0,0.004408797140946927,19859.76953125,174.73828125,210.27566964285714,212.22963169642858,-0.006197457524939054,2,19702.549609375,19237.23154296875,1,1,67.39786167508223,0,7155386000.0,1,-0.4898806261747377,3,1.5,43.333333333333336
622,2024-12-10,19687.240234375,19887.080078125,19641.33984375,19796.390625,6843850000.0,0.0055136510838071015,19736.689453125,245.740234375,206.2392578125,219.44912574404762,-0.0025054464613958327,3,19743.815625,19256.65556640625,0,1,65.50795842975961,0,7323124000.0,0,-0.23264507505023768,3,1.6,46.66666666666667
623,2024-12-11,20034.890625,20055.9296875,19830.640625,19832.9609375,6639720000.0,-0.01018151995238356,19687.240234375,368.689453125,213.78278459821428,228.77808779761904,0.017658665535963847,4,19803.769921875,19294.330078125,1,1,71.54839346041976,2,7077062000.0,0,1.1722603743930986,4,2.6000000000000005,80.00000000000001
624,2024-12-12,19902.83984375,20018.240234375,19897.380859375,19947.33984375,7047550000.0,0.0022308739084295976,20034.890625,137.509765625,195.25990513392858,227.0151599702381,-0.006591040785879021,2,19844.2859375,19327.93603515625,1,1,66.76556523642157,0,7040670000.0,1,-0.5173029727762961,3,1.5,43.333333333333336
625,2024-12-13,19926.720703125,20061.650390625,19817.470703125,19995.1796875,6028250000.0,0.0034237744018773275,19902.83984375,244.1796875,203.6806640625,230.67373511904762,0.0011998719560866178,3,19857.676171875,19368.88955078125,1,1,67.19268458982562,0,6888798000.0,0,0.025517646785739343,3,1.7,50.0
626,2024-12-16,20173.890625,20204.580078125,19988.119140625,20016.119140625,8855040000.0,-0.007882221486920747,19926.720703125,277.859375,206.43275669642858,234.2665550595238,0.01240394370741793,4,19945.11640625,19443.578125,1,1,71.30343592422484,2,7082882000.0,1,0.806145202388516,3,2.5000000000000004,76.66666666666667
627,2024-12-17,20109.060546875,20148.830078125,20004.73046875,20095.619140625,9534350000.0,-0.0006688724619997926,20173.890625,169.16015625,209.26130022321428,218.09412202380952,-0.00321356347816526,3,20029.48046875,19509.440625,1,1,68.86606628680234,0,7620982000.0,1,-0.28198210788526623,3,1.8,53.333333333333336
628,2024-12-18,19392.689453125,20179.76953125,19336.58984375,20114.98046875,9996120000.0,0.035908114191168544,20109.060546875,843.1796875,252.55259486607142,249.05608258928572,-0.03562429443583959,1,19901.040234375,19529.7015625,0,0,48.95305530495523,0,8292262000.0,1,-2.540153087536679,1,0.6000000000000001,13.333333333333336
629,2024-12-19,19372.76953125,19623.01953125,19357.759765625,19565.66015625,8029590000.0,0.009858631063791812,19392.689453125,265.259765625,258.2847377232143,247.29464285714286,-0.0010271871739683247,3,19795.026171875,19550.0330078125,0,0,48.53281145345728,0,8488670000.0,0,-0.12964948918615052,3,1.5,43.333333333333336
630,2024-12-20,19572.599609375,19758.609375,19168.380859375,19190.0390625,10962450000.0,-0.019935370930149715,19372.76953125,590.228515625,284.8189174107143,262.8731398809524,0.010314997956417882,4,19724.201953125,19580.0419921875,0,0,52.900905993678364,0,9475510000.0,1,0.6606009170981072,3,1.9000000000000001,56.66666666666668
631,2024-12-23,19764.880859375,19772.099609375,19504.6796875,19641.05078125,6820720000.0,-0.006304656482188433,19572.599609375,267.419921875,293.5103236607143,256.71075148809524,0.00982400160619945,3,19642.4,19618.103515625,1,1,56.70829326851468,0,9068646000.0,0,0.6263914538611947,3,1.7,50.0
632,2024-12-24,20031.130859375,20031.130859375,19813.759765625,19818.48046875,4739190000.0,-0.010729903887450378,19764.880859375,266.25,293.8960658482143,263.3755580357143,0.013470862885252899,4,19626.8140625,19666.91806640625,1,1,61.36551572829682,0,8109614000.0,0,0.880481258806583,3,2.0,60.0
633,2024-12-26,20020.359375,20070.080078125,19888.109375,19979.25,6467910000.0,-0.0020576035136454073,20031.130859375,181.970703125,299.64829799107144,260.6441592261905,-0.0005377372076803555,3,19752.348046875,19709.22099609375,1,1,61.07923869139708,0,7403972000.0,0,-0.09554776802144638,3,1.7,50.0
634,2024-12-27,19722.029296875,19904.76953125,19553.400390625,19896.76953125,7765120000.0,0.00878234198273,20020.359375,466.958984375,321.36746651785717,276.71075148809524,-0.014901334813076983,2,19822.2,19742.2984375,0,0,53.618483029772406,0,7351078000.0,1,-1.0963107350231829,2,1.1,30.000000000000004
635,2024-12-30,19486.7890625,19622.9296875,19342.509765625,19460.41015625,8384090000.0,-0.001355516458193869,19722.029296875,379.51953125,335.9946986607143,283.4925595238095,-0.011927790534834837,2,19805.037890625,19755.72939453125,0,0,48.5795148047628,0,6835406000.0,1,-0.889133321943427,3,1.3,36.66666666666667
636,2024-12-31,19310.7890625,19563.720703125,19283.41015625,19551.359375,8873030000.0,0.012304531254620244,19486.7890625,280.310546875,338.46400669642856,288.0306919642857,-0.00903175989823235,2,19714.21953125,19751.07138671875,0,0,45.15998324097383,0,7245868000.0,1,-0.6873565601574161,3,1.3,36.66666666666667
637,2025-01-02,19280.7890625,19517.869140625,19117.58984375,19403.900390625,8737550000.0,0.00634466914623419,19310.7890625,400.279296875,340.72042410714283,296.67494419642856,-0.001553535689448271,3,19564.151171875,19741.06533203125,0,0,44.58390061690512,0,8045540000.0,1,-0.16632206359959426,3,1.6,46.66666666666667
638,2025-01-03,19621.6796875,19638.66015625,19379.5703125,19395.509765625,8214050000.0,-0.011660942383470884,19280.7890625,357.87109375,356.4605189732143,306.7764136904762,0.017680325421069565,4,19484.415234375,19735.393359375,1,0,52.06644244418226,0,8394768000.0,0,1.1737694956786442,4,2.1,63.33333333333334
639,2025-01-06,19864.98046875,20007.94921875,19785.0,19851.990234375,9586840000.0,-0.0006543542597812975,19621.6796875,386.26953125,366.6097935267857,312.74879092261904,0.01239958989876877,4,19513.00546875,19743.62939453125,1,1,56.57338767652204,0,8759112000.0,1,0.8058418570441814,3,2.1000000000000005,63.33333333333335
640,2025-01-07,19489.6796875,19940.2109375,19421.01953125,19938.080078125,13371130000.0,0.022489647391724595,19864.98046875,519.19140625,383.84779575892856,332.64174107142856,-0.018892582443783112,2,19513.58359375,19725.12490234375,0,0,48.93072157190831,0,9756520000.0,1,-1.3743951628021536,2,1.1,30.000000000000004
641,2025-01-08,19478.880859375,19544.509765625,19308.5390625,19469.369140625,8851720000.0,-0.0004885478662044957,19489.6796875,235.970703125,388.61997767857144,336.1217447916667,-0.000554079302387156,3,19547.201953125,19712.23447265625,0,0,48.72674422495281,0,9752258000.0,0,-0.09668637992322064,3,1.5,43.333333333333336
642,2025-01-10,19161.630859375,19315.109375,19018.75,19312.259765625,8608880000.0,0.007799652038551855,19478.880859375,460.130859375,361.2593470982143,349.7118675595238,-0.01628686998448936,2,19523.3703125,19685.95400390625,0,0,43.04903179718332,0,9726524000.0,0,-1.1928459017078124,2,1.0,26.666666666666668
643,2025-01-13,19088.099609375,19099.970703125,18831.91015625,18903.66015625,7830760000.0,-0.009756811728548765,19161.630859375,329.720703125,365.8636997767857,353.7109375,-0.003837421278994335,3,19416.654296875,19638.614453125,0,0,41.832360205310586,0,9649866000.0,0,-0.3254485012566812,3,1.5,43.333333333333336
644,2025-01-14,19044.390625,19273.140625,18926.599609375,19207.75,7168110000.0,0.008504867826788666,19088.099609375,346.541015625,348.4574497767857,352.65625,-0.002289855211858427,3,19252.536328125,19595.6919921875,0,0,41.08896689067112,0,9166120000.0,0,-0.2176240653788443,3,1.5,43.333333333333336
645,2025-01-15,19511.23046875,19548.900390625,19299.3203125,19350.310546875,7260250000.0,-0.008316141567091694,19044.390625,504.509765625,365.39243861607144,370.1324404761905,0.024513246600664118,5,19256.846484375,19574.91748046875,1,0,51.08695977600847,0,7943944000.0,0,1.6498434334789385,4,2.4000000000000004,73.33333333333334
646,2025-01-16,19338.2890625,19579.849609375,19335.6796875,19573.869140625,7085990000.0,0.012035437471892584,19511.23046875,244.169921875,363.81529017857144,370.13197544642856,-0.008863685277409328,2,19228.728125,19533.13740234375,1,0,47.8473700677274,0,7590798000.0,0,-0.6756462031261565,3,1.3,36.66666666666667
647,2025-01-17,19630.19921875,19709.640625,19543.3203125,19655.55078125,7996360000.0,0.0012897915088791912,19338.2890625,371.3515625,377.34249441964283,374.583984375,0.01509493188909139,4,19322.441796875,19509.1943359375,1,1,53.23764847838118,0,7468294000.0,1,0.9936359265679737,3,2.1000000000000005,63.33333333333335
