,Period,Close,High,Low,Open,Volume,Prev Close,Weekday,p_change,TR,atr14,atr21,ma_short,ma_long,SMA_short,SMA_long,prev_ma_short,prev_ma_long,golden_cross,death_cross,ma_diff,ma_ratio,volatility,future_return_1d,score
847,2024-10-15,67041.109375,67881.6796875,64809.1953125,66050.3671875,48863870879.0,66046.125,1,-0.014999798330984864,3072.484375,2045.1875,2063.866629464286,64315.34453125,63091.583203125,62962.090625,60855.446328125,62962.02265625,62896.6849609375,False,False,1223.7613281249942,1.019396586137093,3072.484375,0.008526251733136687,54.0
848,2024-10-16,67612.71875,68375.2890625,66758.7265625,67042.4609375,38195189534.0,67041.109375,2,-0.008505920047171598,1616.5625,1992.0320870535713,2052.315848214286,65348.8703125,63213.1681640625,63441.4671875,61017.618046875,64315.34453125,63091.583203125,False,False,2135.7021484375,1.0337857160219297,1616.5625,-0.0031485616380423987,48.0
849,2024-10-17,67399.8359375,67912.2109375,66647.390625,67617.078125,32790898511.0,67612.71875,3,0.003212830153624743,1264.8203125,1968.7882254464287,1963.9012276785713,66190.2328125,63293.6267578125,63957.784765625,61185.062265625,65348.8703125,63213.1681640625,False,False,2896.6060546875087,1.0457645769892618,1264.8203125,0.015118035686984123,58.0
850,2024-10-18,68418.7890625,68969.75,67177.8203125,67419.109375,36857165014.0,67399.8359375,4,-0.014827838824443088,1791.9296875,1953.493861607143,1971.7215401785713,67303.715625,63420.1837890625,64586.466796875,61365.674453125,66190.2328125,63293.6267578125,False,False,3883.531835937494,1.0612349508297585,1791.9296875,-0.0008192879217548633,50.0
851,2024-10-19,68362.734375,68668.0078125,68024.640625,68418.9765625,14443497908.0,68418.7890625,5,0.0008220261442908806,643.3671875,1950.7742745535713,1964.382068452381,67767.0375,63556.5552734375,65364.530078125,61550.539609375,67303.715625,63420.1837890625,False,False,4210.482226562504,1.0662478041556511,643.3671875,0.009346740674458284,55.0
852,2024-10-20,69001.703125,69359.0078125,68105.71875,68364.1796875,18975847518.0,68362.734375,6,-0.009325401700337634,1253.2890625,1959.836216517857,1994.5706845238096,68159.15625,63840.1654296875,66237.250390625,61751.175703125,67767.0375,63556.5552734375,False,False,4318.9908203125015,1.0676531896689612,1253.2890625,-0.023678423698328097,38.0
853,2024-10-21,67367.8515625,69462.734375,66829.8515625,69002.0,37498611780.0,69001.703125,0,0.023682624235529404,2632.8828125,1984.2452566964287,1988.4371279761904,68110.1828125,64166.7076171875,66729.5265625,61952.02296875,68159.15625,63840.1654296875,False,False,3943.4751953125015,1.0614567170695262,2632.8828125,-9.567341618457895e-05,50.0
854,2024-10-22,67361.40625,67801.578125,66581.3671875,67360.703125,31808472566.0,67367.8515625,1,-1.0438207550999342e-05,1220.2109375,1976.3501674107142,1859.794642857143,68102.496875,64503.138671875,67146.36484375,62117.001484375,68110.1828125,64166.7076171875,False,False,3599.358203124997,1.0558012877704261,1220.2109375,-0.013794411210053977,43.0
855,2024-10-23,66432.1953125,67402.7421875,65188.03515625,67362.375,32263980353.0,67361.40625,2,0.013808594003700136,2214.70703125,1977.8133370535713,1852.8407738095239,67705.178125,64786.7783203125,67504.446875,62297.024921875,68102.496875,64503.138671875,False,False,2918.399804687506,1.0450462251766655,2214.70703125,0.026024420341181992,63.0
856,2024-10-24,68161.0546875,68798.9609375,66454.1015625,66653.703125,31414428647.0,66432.1953125,3,-0.022614670930933365,2366.765625,1979.616908482143,1889.8184523809523,67664.8421875,65091.4572265625,67715.93984375,62500.815234375,67705.178125,64786.7783203125,False,False,2573.384960937503,1.0395349108866987,2344.859375,-0.022280180844656182,39.0
